Lot size,Bedrooms,Bathrooms,Year built,Neighborhood,Distance to park,Distance to school,Distance to shopping,Floors,Garage capacity,HasPool,HasFireplace,HasDeck,HasBasement,Heating,Cooling,NumPrevOwner,Energy rating,Made,Price
1870,3,2,1965,Urban,2.940880065,5.972244356,2.52351987,2,1,YES,YES,YES,1,Gas,Central,3,9,1997,360294
2144,2,1,1994,Urban,2.36285176,9.44129565,3.340881659,1,2,NO,YES,NO,0,Oil,Central,3,6,1993,360570
2240,2,2,1948,Suburban,1.129231953,2.78200131,2.45962838,2,2,NO,YES,NO,0,Oil,Wall,3,3,2018,360650
3220,3,1,1905,Rural,3.859443631,7.598943602,2.618729294,2,2,NO,NO,NO,0,Electric,Central,3,9,2013,360984
2464,3,1,1945,Urban,2.488592394,2.290254416,2.443979978,2,2,YES,YES,NO,1,Oil,Central,3,9,2019,361003
1011,3,1,1980,Suburban,2.820949544,3.56396509,1.156933185,2,2,YES,YES,YES,0,Oil,Window,3,7,2000,361031
1481,4,1,1961,Rural,3.303511822,0.529632068,3.209169811,1,0,NO,YES,YES,0,Electric,Window,3,2,2017,361313
1835,4,2,1994,Urban,3.227299634,9.209950162,4.263284502,1,0,NO,NO,YES,0,Electric,Window,3,3,2015,361546
4472,2,1,1962,Rural,3.665138678,5.345355501,1.35679892,2,1,NO,NO,YES,0,Oil,Window,3,6,2013,361667
1804,4,1,1909,Suburban,0.219515866,3.785228422,3.653478656,2,0,YES,NO,YES,0,Electric,Central,3,4,2018,361824
3982,3,1,1968,Rural,4.38626066,5.81427749,3.223525724,2,1,NO,YES,YES,0,Oil,Central,3,1,2016,361913
4517,3,2,1971,Suburban,1.038299113,4.730806486,5.329617483,2,0,NO,YES,NO,1,Gas,Window,3,9,2019,362104
2369,3,1,1903,Rural,1.993666565,4.424093976,3.210685188,2,0,NO,YES,YES,1,Electric,Wall,3,2,1998,362335
2353,2,1,1911,Suburban,0.545583705,2.497739331,2.351442877,1,2,NO,NO,NO,0,Electric,Central,3,6,2007,362585
2065,3,1,1923,Urban,4.485665908,3.104186843,2.514209404,1,0,YES,YES,YES,0,Electric,Window,3,6,2000,362663
3652,3,2,1930,Urban,3.971643731,6.91019659,2.428381608,2,1,YES,YES,YES,1,Oil,Central,3,9,2007,362812
3546,3,2,1913,Suburban,1.615905954,7.429099005,2.804797213,1,0,YES,YES,NO,1,Gas,Wall,3,1,2000,362931
3958,2,2,1979,Rural,2.531846115,1.70941398,2.416802842,1,1,YES,YES,NO,1,Electric,Window,3,6,2005,363264
2400,3,1,1957,Suburban,1.752341203,3.29748946,1.073063712,2,0,YES,YES,YES,1,Electric,Window,3,9,2018,363363
2923,4,1,1954,Suburban,4.934190505,1.075096953,2.402561703,1,1,NO,YES,NO,0,Oil,Wall,3,1,2008,363554
4579,2,1,1972,Rural,3.477468674,0.63393257,3.275874006,1,1,YES,YES,NO,1,Gas,Wall,3,5,2005,363800
1638,2,1,1926,Suburban,3.875145234,3.387531519,2.558737195,1,2,NO,YES,NO,1,Oil,Window,3,8,2020,363816
3065,3,1,1961,Urban,1.801713524,2.871379564,2.812798631,1,0,NO,NO,YES,0,Electric,Wall,3,7,2016,363860
4991,4,2,1961,Urban,0.283890422,1.395339377,3.868211618,1,1,YES,YES,NO,0,Gas,Wall,3,1,2005,364102
2046,4,2,1946,Suburban,2.178506773,7.731063764,1.729790757,2,1,NO,YES,YES,0,Gas,Window,3,2,1993,364216
4197,3,1,1973,Rural,2.13979615,7.878099359,3.46997354,2,1,YES,YES,YES,0,Oil,Central,3,1,2000,364674
2969,2,2,1957,Urban,1.462903838,9.004585537,4.250658643,1,0,YES,YES,NO,1,Electric,Central,3,6,2013,364751
3901,2,1,1924,Suburban,3.767038722,3.435526939,2.533550808,2,0,NO,NO,NO,0,Electric,Window,3,4,1993,364812
2734,3,2,1982,Urban,1.943333297,5.099777657,3.741808741,2,2,YES,YES,YES,0,Electric,Central,3,3,2018,364925
4302,2,1,1910,Suburban,3.286249848,1.181866509,5.323266984,2,1,YES,YES,YES,0,Oil,Central,3,6,2014,365289
2629,3,2,1997,Suburban,0.620037095,3.853692553,2.452178576,2,2,NO,YES,NO,1,Gas,Central,3,8,2008,365348
4464,3,1,1948,Urban,0.721676858,3.97564933,1.542208612,1,1,YES,YES,YES,1,Oil,Wall,3,6,2010,365562
4310,2,2,1942,Urban,1.627346275,4.239502838,4.980651047,1,0,NO,YES,YES,1,Gas,Wall,3,3,2008,365565
3231,2,1,1988,Suburban,1.618250872,9.995101378,2.785856128,2,0,NO,YES,NO,0,Oil,Window,3,8,2014,365670
1388,3,1,1952,Rural,3.941462067,1.219746989,2.580915148,1,2,YES,YES,YES,0,Electric,Wall,3,9,2017,365713
3192,3,2,1953,Suburban,4.735770529,5.366684351,3.567246849,1,0,NO,YES,YES,0,Gas,Wall,3,8,2000,365740
4272,3,1,1938,Rural,4.836294774,5.707792482,3.597303367,2,2,YES,NO,NO,0,Gas,Central,3,5,2000,365956
2579,3,1,1973,Suburban,3.990379915,4.050500475,4.26385384,1,2,YES,NO,YES,0,Electric,Wall,3,4,2005,366156
3657,2,2,1938,Suburban,1.775479019,1.961779808,3.385802775,2,0,YES,YES,NO,1,Electric,Window,3,3,2008,366189
1441,4,2,1969,Rural,0.163750046,5.918175248,2.934861664,1,1,NO,NO,YES,0,Oil,Central,3,4,1998,366355
1681,4,1,1979,Rural,4.347590544,6.520488174,4.132198192,2,2,YES,YES,YES,0,Electric,Central,3,3,2018,366401
1064,4,1,1954,Suburban,1.071162293,8.115775155,3.668213254,2,0,YES,YES,NO,1,Oil,Window,3,9,2000,366448
1448,4,1,1945,Rural,3.76349394,8.603965271,1.186701928,1,1,NO,NO,NO,0,Gas,Central,3,9,2008,367213
4044,4,2,1960,Rural,4.173104445,8.462620754,1.617104081,1,2,YES,YES,NO,0,Electric,Window,3,1,1994,367707
2529,3,1,1965,Suburban,4.83350515,5.578934238,3.968681892,2,0,YES,NO,NO,1,Electric,Central,3,5,1997,367808
4726,3,1,1989,Urban,1.752289972,5.694215602,3.430344838,1,0,YES,YES,YES,0,Oil,Wall,3,8,2000,368077
4482,2,2,1967,Rural,1.780535947,1.97467267,2.825620293,1,1,YES,NO,NO,0,Electric,Wall,3,8,2003,368161
2523,4,2,1900,Suburban,2.184246832,4.32325982,3.759936982,2,2,YES,NO,NO,0,Electric,Central,3,9,2005,368292
1633,2,1,1948,Suburban,4.420373951,7.937236715,4.211548257,1,2,YES,NO,YES,1,Oil,Wall,3,9,1994,368392
2314,4,1,1903,Suburban,1.694549575,1.323367657,2.874539461,1,1,YES,NO,YES,1,Gas,Central,3,5,1996,368444
3660,2,2,1934,Suburban,0.686823836,2.656817143,4.199980218,1,2,NO,NO,NO,1,Gas,Window,3,2,1999,368485
3278,3,2,1964,Rural,1.398731708,0.301975946,0.838403867,2,0,NO,YES,YES,1,Gas,Window,3,5,2000,368506
2836,4,2,1915,Suburban,0.609400942,2.091612374,3.233302107,1,0,YES,NO,YES,0,Electric,Wall,3,1,2001,368852
4600,3,1,1942,Rural,3.391718424,2.611060496,3.084729939,2,0,YES,YES,YES,0,Gas,Wall,3,9,2006,369096
1814,2,1,1901,Suburban,1.929878497,8.610688922,3.447892859,2,1,NO,NO,YES,0,Gas,Window,3,9,1998,369223
4507,4,1,1912,Suburban,2.470998596,5.187370764,5.986329376,2,0,NO,NO,NO,1,Oil,Wall,3,6,2015,369482
3900,3,2,1966,Suburban,4.656365363,4.764608338,2.813248933,1,0,NO,NO,YES,0,Gas,Central,3,9,2000,369756
3572,2,2,1926,Rural,0.936987161,5.101140544,3.974123369,2,2,NO,YES,NO,1,Electric,Wall,3,9,1996,369838
4473,2,1,1971,Rural,4.491557621,5.012141668,2.284737481,2,2,YES,YES,YES,1,Gas,Wall,3,5,2000,370109
2570,3,1,1993,Urban,3.223272158,2.326379124,2.044361815,2,1,YES,YES,YES,0,Oil,Wall,3,7,2020,370254
4634,2,2,1926,Urban,2.2205587,9.190112269,2.748152895,2,2,YES,NO,YES,1,Electric,Central,3,3,2007,370538
3327,3,1,1912,Rural,1.886375495,4.045170085,1.671979141,2,1,YES,NO,NO,0,Oil,Window,3,7,2007,370570
3214,2,1,1986,Rural,4.582271711,7.180844849,0.955443747,1,1,NO,NO,YES,0,Oil,Wall,3,6,1993,370577
2823,2,2,1934,Suburban,2.850643539,9.48572749,1.633513679,1,1,NO,NO,NO,0,Gas,Central,3,2,1998,370835
4908,2,1,1989,Suburban,3.232936523,2.598896748,3.006021136,1,0,YES,YES,NO,1,Electric,Window,3,5,2008,370840
4363,2,2,1901,Urban,1.977039912,3.088163143,2.939920807,1,0,YES,NO,NO,0,Gas,Wall,3,6,2000,370847
3105,2,2,1998,Urban,1.044914084,0.212757714,3.635253065,1,1,NO,YES,YES,0,Electric,Central,3,3,2004,371182
2384,2,2,1910,Rural,3.206058363,9.455349377,4.600562507,2,2,YES,NO,NO,1,Gas,Central,3,5,2007,371428
4060,2,2,1956,Urban,0.764570418,1.134375714,2.825412276,1,2,YES,NO,NO,0,Electric,Window,3,1,1993,371485
2785,2,2,1966,Urban,3.173566163,1.316820707,2.843986341,1,1,YES,NO,YES,0,Gas,Central,3,9,2009,371615
3809,3,2,1953,Urban,3.806144668,7.563983076,1.309803782,2,0,NO,NO,NO,1,Oil,Window,3,1,1993,371666
4037,2,1,1970,Urban,2.034555686,5.581909491,1.66443098,1,2,NO,NO,NO,0,Gas,Central,3,1,1994,371690
2438,4,2,1912,Urban,3.128704531,0.102405051,3.91492348,1,2,NO,YES,NO,0,Gas,Window,3,5,1994,371751
3625,2,1,1983,Urban,0.207710893,2.225877739,2.109195734,2,2,YES,YES,NO,1,Gas,Central,3,4,1996,371800
4632,3,2,1958,Urban,0.944693174,3.123897843,2.630872727,1,1,YES,NO,NO,0,Gas,Central,3,3,2010,371800
1569,4,2,1916,Urban,1.413431218,2.045178259,3.373774875,1,0,NO,NO,NO,1,Electric,Wall,3,4,2007,371822
1689,4,2,1986,Rural,2.640615577,6.38805419,4.758692837,1,1,YES,YES,YES,0,Oil,Window,3,8,2000,371859
1793,4,2,1921,Suburban,2.162392991,4.467890912,3.995615164,1,1,YES,YES,YES,0,Oil,Window,3,5,2019,372123
4547,3,1,1927,Rural,3.871884306,2.190464571,4.588173928,1,0,YES,NO,NO,0,Oil,Central,3,8,1996,372176
2646,2,1,1970,Suburban,0.212930733,4.412332664,2.830180028,1,0,YES,YES,YES,0,Gas,Window,3,7,2019,372310
4994,4,2,1958,Urban,4.815590051,7.233805552,4.454605539,2,1,YES,YES,NO,0,Oil,Wall,3,5,2004,372982
2079,3,1,1911,Suburban,3.676456677,5.749579332,0.968448689,2,1,NO,YES,YES,0,Electric,Wall,3,3,2017,373103
4417,2,1,1929,Suburban,3.596935387,4.442688275,4.654480274,1,2,NO,YES,YES,1,Oil,Window,3,5,2000,373327
1153,3,1,1998,Urban,1.893538502,9.955612841,3.961500094,1,1,NO,NO,YES,0,Oil,Central,3,7,2000,373399
3558,2,1,1976,Rural,0.870299029,4.187110038,2.443903064,1,0,NO,YES,NO,1,Oil,Window,3,2,1995,373404
4512,2,2,1978,Urban,2.509515921,3.589084042,4.147566452,1,0,YES,NO,NO,0,Gas,Central,3,1,2003,373444
4330,2,2,1935,Urban,1.231798622,7.548784292,3.130239084,2,0,NO,NO,NO,0,Gas,Central,3,2,1998,373638
3875,2,1,1927,Urban,1.166729014,6.417117985,2.939068365,2,2,NO,YES,YES,0,Gas,Central,3,2,2005,373746
4354,2,2,1981,Suburban,2.609234026,9.641794846,3.684719388,2,0,NO,NO,YES,1,Electric,Central,3,7,2008,373815
2523,3,1,1950,Suburban,2.815488152,1.631379997,0.097072678,2,1,YES,YES,YES,1,Gas,Central,3,5,1993,373914
1762,2,1,1942,Suburban,3.408136441,3.715917596,1.155638338,1,2,NO,NO,YES,1,Gas,Window,3,7,2003,374248
3853,2,2,1920,Suburban,4.131021596,1.894058632,2.000351116,1,2,NO,NO,YES,1,Electric,Window,3,6,2008,374304
1827,4,1,1952,Rural,0.653004909,2.937939755,2.307185392,1,0,YES,NO,NO,1,Gas,Wall,3,7,2000,374566
1412,4,2,1919,Urban,4.108021122,9.299683654,1.866831504,1,2,YES,YES,NO,0,Oil,Window,3,1,2015,374648
2365,4,2,1976,Rural,1.154818324,4.915083798,2.844819368,1,1,YES,NO,NO,0,Gas,Window,3,9,1998,374848
2115,4,2,1999,Suburban,3.44756026,6.628951575,3.817036686,2,0,YES,NO,NO,1,Gas,Central,3,6,1997,375131
2834,3,1,1965,Suburban,4.810946131,0.802070295,3.369217411,1,1,YES,NO,YES,0,Gas,Window,3,2,2004,375389
4044,2,1,1917,Urban,1.354503748,5.43000345,3.531797398,1,0,YES,NO,YES,0,Electric,Central,3,2,2015,375421
2701,3,2,1932,Suburban,0.45890346,9.251108027,3.062833573,2,1,NO,YES,YES,0,Gas,Window,3,4,1996,375518
3521,3,1,1992,Urban,2.091195386,4.206991305,2.525553009,2,0,NO,NO,YES,0,Oil,Window,3,3,1996,375692
1773,4,1,1963,Urban,2.524647163,9.970205978,1.426502876,1,0,YES,NO,YES,0,Oil,Wall,3,6,2005,375740
3675,3,2,1949,Suburban,2.532925569,7.561294765,2.804575797,1,1,YES,YES,YES,0,Electric,Wall,3,4,2020,376306
1708,3,2,1918,Rural,1.863142013,1.784413128,2.922835225,1,2,NO,NO,NO,0,Oil,Wall,3,3,1999,376394
2890,3,2,1927,Urban,2.179422928,6.369506475,3.551652269,2,2,NO,NO,NO,1,Oil,Wall,3,6,1996,376718
3814,2,2,1936,Rural,3.162948608,8.258535456,2.10449548,1,1,YES,NO,YES,1,Electric,Central,3,1,1993,377112
3681,4,2,1941,Urban,2.847402959,6.662771898,4.815577482,1,0,YES,NO,YES,1,Gas,Window,3,7,2008,377120
1335,4,2,1951,Urban,0.534989008,5.408303565,2.607249382,2,1,YES,NO,NO,1,Oil,Window,3,5,1996,377320
2828,2,1,1953,Suburban,3.544045576,9.340791872,1.668893901,2,1,YES,YES,YES,0,Oil,Wall,3,3,2006,377726
3068,2,1,1934,Suburban,1.387207837,2.706137131,3.149039701,2,0,NO,YES,YES,1,Gas,Central,3,9,1995,377729
2039,2,2,1919,Urban,4.516170118,7.707368604,3.156266242,2,1,YES,NO,NO,0,Oil,Central,3,3,2015,378243
2217,4,1,1904,Urban,2.438017242,9.932321015,1.316294375,1,1,YES,NO,NO,1,Electric,Central,3,6,2015,378281
1938,3,1,1917,Urban,0.106293685,5.180877761,4.365286136,2,1,YES,NO,YES,0,Electric,Central,3,8,1995,378466
1796,3,2,1933,Urban,0.189956082,6.363502645,2.817197568,1,1,YES,NO,YES,1,Oil,Window,3,5,2000,378470
1513,2,2,1940,Suburban,2.757694145,4.560311737,4.421695883,2,1,YES,YES,NO,1,Electric,Central,3,5,2009,378528
2890,4,2,1940,Urban,1.95390315,1.067302026,2.256728233,1,0,YES,YES,YES,0,Electric,Central,3,5,2008,378680
2311,3,2,1944,Urban,4.983748062,7.359946296,4.002271036,1,1,YES,NO,YES,1,Oil,Wall,3,2,2018,378802
1747,3,1,1988,Rural,0.831970018,1.384091954,3.040119082,1,1,NO,NO,NO,0,Oil,Window,3,9,2008,379072
3489,3,2,1993,Rural,2.523525559,9.618846824,3.470598914,1,2,NO,YES,NO,1,Electric,Central,3,5,2009,379127
3435,4,1,1912,Suburban,0.595711536,1.357632402,3.088606391,2,1,YES,YES,NO,0,Oil,Wall,3,4,2019,379215
1502,2,1,1965,Urban,2.488136559,6.033699162,2.468628483,2,0,NO,YES,YES,1,Electric,Window,3,6,2013,379307
3818,2,1,1934,Suburban,3.145385825,0.839984446,2.66652275,2,2,NO,NO,YES,0,Gas,Window,3,2,2018,379342
3094,3,1,1906,Suburban,4.052868258,9.425715324,3.055411256,2,2,NO,YES,YES,0,Gas,Central,3,2,1993,379697
3336,3,2,1941,Suburban,2.728410877,3.206443219,2.040336673,2,0,NO,YES,NO,0,Oil,Window,3,6,2014,379809
3243,2,2,1973,Rural,1.412580556,0.248485154,2.989760602,2,2,NO,YES,YES,1,Oil,Window,3,9,2004,380300
4457,2,2,1916,Rural,4.618894259,4.87018881,3.834262758,2,1,YES,YES,NO,0,Electric,Central,3,7,2008,380507
1094,2,2,1981,Urban,0.777403272,7.788407714,2.106750502,2,2,YES,YES,YES,1,Gas,Wall,3,9,2014,380666
4018,2,2,1968,Rural,2.467024601,0.953866796,1.77099714,2,2,NO,YES,YES,1,Gas,Central,3,5,2020,380716
1330,4,1,1922,Rural,4.766074384,6.746543288,1.387690264,1,2,YES,NO,NO,1,Oil,Central,3,2,2015,380767
1996,3,2,1963,Suburban,0.672064724,8.033385377,4.033629203,1,2,YES,NO,YES,0,Oil,Window,3,7,2020,380935
2492,2,1,1945,Urban,1.66888772,1.754629717,4.179030753,1,1,NO,NO,YES,1,Electric,Central,3,8,2019,381176
2020,4,2,1980,Urban,2.49585954,4.615659369,4.81030261,1,2,NO,YES,YES,0,Gas,Wall,3,6,2017,381238
1627,2,2,1956,Suburban,2.889228039,5.254488002,3.341559473,1,2,NO,NO,NO,1,Gas,Window,3,2,2000,381420
1946,3,2,1963,Rural,4.893500771,1.212591452,3.665760054,2,0,YES,NO,NO,0,Oil,Window,3,4,2005,381587
3612,2,2,1947,Urban,4.381022369,5.388782058,3.509028354,1,0,NO,YES,NO,1,Oil,Central,3,5,2018,381709
2946,3,1,1963,Rural,2.428337244,6.08900513,2.28085551,2,1,YES,YES,YES,1,Electric,Central,3,6,1993,382071
2806,3,1,1953,Suburban,4.038097914,8.923698382,2.700294406,2,2,NO,NO,NO,0,Gas,Wall,3,9,1996,382571
1854,4,1,1961,Rural,2.794396914,5.892704443,3.038702295,1,1,NO,NO,YES,1,Gas,Central,3,4,2019,382859
4957,2,1,1980,Urban,0.356501174,8.034026428,3.038809,2,1,YES,NO,YES,0,Oil,Central,3,3,2005,383021
3371,3,2,1932,Urban,3.3703361,5.383881595,1.891218421,1,2,YES,YES,YES,0,Oil,Central,3,8,2020,383192
3845,2,2,1927,Rural,0.268059716,0.675860811,3.503542757,2,0,NO,NO,YES,0,Electric,Window,3,6,1999,383228
1830,4,1,1927,Suburban,3.786805243,6.990710929,1.435546013,1,1,NO,YES,NO,0,Gas,Central,3,3,2006,383242
1726,4,2,1970,Urban,1.643172815,2.064260002,4.10027518,1,1,NO,NO,YES,1,Gas,Central,3,3,1998,383268
2379,4,1,1914,Rural,0.103512608,5.071103245,3.425541294,1,0,NO,YES,NO,0,Oil,Central,3,5,1997,383498
4212,2,1,1973,Rural,0.870454759,4.770387463,1.276149781,1,2,YES,NO,YES,0,Oil,Central,3,5,2000,384011
2040,3,1,1933,Suburban,2.511859298,3.034763175,3.081225503,2,0,YES,YES,NO,0,Electric,Central,3,5,2007,384096
1452,4,2,1984,Rural,3.833478441,4.536792646,1.130072705,1,1,NO,NO,NO,0,Gas,Window,3,8,2019,385348
4766,3,1,1960,Rural,4.673930016,4.386433193,4.05276894,2,1,YES,NO,YES,0,Gas,Window,3,1,2004,385354
4369,2,2,1980,Rural,2.596593479,4.659603475,2.744741843,1,0,YES,NO,NO,0,Oil,Wall,3,3,2015,385614
2145,3,1,1973,Urban,0.337474739,4.337391589,4.50944905,1,0,YES,YES,NO,1,Oil,Wall,3,1,1999,385812
1763,2,1,1924,Suburban,2.152771592,6.101544758,4.927812997,2,2,NO,NO,YES,0,Electric,Wall,3,8,2016,385834
4635,2,1,1923,Suburban,0.903911583,8.776567342,3.34605231,1,2,YES,NO,YES,0,Gas,Wall,3,3,1994,385874
2324,3,2,1913,Rural,4.664567595,0.679512341,1.459588936,2,1,NO,NO,YES,0,Gas,Wall,3,2,2000,385955
2016,4,1,1968,Urban,2.803390623,6.886832344,2.70542236,2,0,YES,YES,YES,1,Oil,Window,3,1,2009,386022
1666,4,1,1987,Urban,2.109116555,4.929978399,3.512294311,2,1,NO,NO,NO,1,Oil,Central,3,8,1996,386028
2183,3,1,1937,Suburban,2.35748964,7.999637574,5.01026838,1,1,NO,NO,NO,0,Electric,Wall,3,7,2005,386264
3766,3,1,1997,Suburban,2.432677841,3.366751463,3.119190813,2,1,YES,YES,YES,0,Gas,Central,3,2,1996,386285
2140,3,2,1915,Rural,4.294033429,8.539144968,2.120361067,2,2,YES,YES,YES,1,Gas,Central,3,5,2016,386318
4572,2,1,1991,Urban,4.484333736,1.658047297,2.794707406,1,2,YES,YES,NO,1,Oil,Central,3,7,2008,386332
4888,3,2,1946,Rural,4.389279876,9.33782089,4.380926564,1,0,YES,YES,YES,1,Oil,Wall,3,9,2007,386758
2678,4,2,1944,Suburban,4.198554713,6.050718387,4.420618293,1,2,NO,NO,YES,0,Electric,Window,3,5,2016,386862
2508,3,2,1925,Urban,4.707945466,2.767951496,3.822042004,1,2,NO,NO,NO,1,Gas,Central,3,2,1999,386893
4552,2,2,1941,Rural,0.994863138,1.86842588,4.170077063,1,0,NO,NO,YES,1,Gas,Window,3,7,2007,386942
4498,2,1,1937,Suburban,1.72680344,3.834794659,2.691006232,2,0,YES,YES,YES,1,Oil,Window,3,5,2008,387218
1904,2,1,1917,Urban,1.582937669,5.429431083,3.975882083,1,2,YES,NO,NO,1,Oil,Central,3,9,1996,387584
1815,3,1,1986,Urban,0.927410518,9.566589619,2.267099192,1,2,YES,YES,YES,1,Electric,Central,3,8,2013,387629
3239,3,1,1943,Urban,2.245129239,3.050620976,1.769969924,1,0,NO,YES,YES,0,Gas,Wall,3,1,2004,387799
2312,3,1,1957,Urban,1.132462659,2.336225988,1.997896075,1,2,YES,YES,NO,1,Gas,Window,3,1,1995,387904
1089,3,1,1936,Suburban,3.116207854,1.538331496,3.238254833,1,0,YES,YES,NO,0,Oil,Window,3,4,2000,387916
1050,3,1,1900,Suburban,4.242116881,1.02100071,3.439951403,1,1,YES,NO,NO,0,Oil,Central,3,2,2004,388064
1663,4,1,1917,Rural,2.657125247,0.837653572,1.022886821,2,2,YES,NO,NO,0,Electric,Wall,3,8,2014,388119
2799,3,2,1980,Urban,3.274401489,0.247075613,3.440147861,1,0,NO,NO,YES,1,Gas,Window,3,2,2003,388274
1909,2,1,1947,Suburban,0.263790012,0.983144932,2.778304963,2,0,YES,NO,YES,1,Gas,Wall,3,4,1993,388371
3089,4,1,1929,Urban,0.837427941,9.385081063,2.459869407,2,1,NO,YES,NO,1,Oil,Central,3,3,2009,388508
3490,3,2,1964,Urban,3.113024771,6.643640824,2.85301335,1,1,YES,YES,NO,1,Oil,Wall,3,4,2004,388611
1517,4,1,1908,Rural,1.275749628,4.46347394,4.646230952,1,2,YES,YES,NO,1,Electric,Wall,3,6,2006,389140
3975,3,2,1971,Suburban,1.669463838,6.62353366,2.211978381,1,1,YES,YES,NO,0,Gas,Wall,3,3,2008,389271
4432,3,1,1905,Rural,1.134920467,7.276611691,3.350501497,1,1,YES,YES,YES,0,Gas,Central,3,9,1993,389662
1882,3,1,1931,Suburban,2.483384674,1.93973735,3.329119213,1,2,NO,NO,YES,0,Oil,Central,3,3,1997,389832
4117,2,1,1917,Urban,3.793687194,0.130904348,2.458434123,2,2,YES,NO,NO,1,Oil,Wall,3,7,2013,390177
1525,3,2,1953,Suburban,2.559484346,1.211186613,2.772256269,2,2,YES,YES,YES,1,Electric,Central,3,6,2007,390407
4420,2,2,1998,Suburban,0.203080822,7.707831177,2.473375053,1,1,NO,YES,YES,0,Gas,Wall,3,3,2009,390428
3220,3,1,1951,Suburban,0.298869989,2.772739005,4.197441377,1,0,YES,NO,NO,1,Gas,Wall,3,8,1996,390653
1319,4,1,1912,Rural,2.707225437,8.778321376,3.35297075,2,0,NO,YES,YES,0,Oil,Wall,3,9,2016,390766
2715,2,2,1903,Urban,4.192695895,7.016492335,4.761670232,2,2,YES,YES,YES,1,Oil,Wall,3,3,2015,391451
2327,2,2,1924,Rural,2.592659323,1.799928891,3.585538258,2,2,NO,YES,YES,0,Electric,Central,3,9,2014,391765
2126,3,2,1925,Suburban,4.839907746,5.021822777,1.877745021,2,1,YES,YES,YES,0,Gas,Central,3,7,2004,391797
1487,2,2,1930,Suburban,4.102287511,2.815192317,3.283378002,2,2,YES,NO,YES,0,Gas,Central,3,7,2008,391842
1302,4,1,1904,Rural,4.959262088,8.150503258,2.270963572,2,0,NO,NO,YES,0,Oil,Central,3,2,1999,391856
2733,2,2,1916,Suburban,4.908964982,6.023230149,3.308364313,1,0,NO,NO,NO,1,Oil,Wall,3,2,2014,391898
4886,2,2,1917,Suburban,0.111502622,0.503771633,3.569374157,1,0,NO,YES,YES,1,Electric,Central,3,3,2014,392009
4625,2,1,1939,Suburban,3.742429188,7.332095075,2.655184869,1,0,NO,NO,NO,1,Gas,Wall,3,7,2020,392140
2604,4,1,1952,Suburban,3.552018818,1.48644364,3.035142225,2,0,NO,NO,NO,0,Gas,Wall,3,7,2004,392219
3386,2,2,1921,Urban,3.577946746,5.435910657,1.27669688,2,0,YES,YES,NO,0,Oil,Central,3,3,2000,392330
3842,4,2,1935,Rural,2.747064607,3.374850615,3.613471937,2,0,YES,YES,YES,1,Oil,Central,3,4,1993,392411
3048,2,2,1959,Urban,1.038454478,4.282213321,1.537116062,2,0,YES,YES,YES,0,Electric,Central,3,8,1999,392525
4287,3,2,1998,Urban,1.217691852,5.777645891,3.174488199,1,1,YES,NO,NO,0,Gas,Central,3,1,2013,392529
3263,2,1,1953,Suburban,3.288862772,7.010935951,2.694407732,2,1,YES,YES,YES,0,Gas,Window,3,5,2019,392606
2154,3,2,1979,Suburban,1.440965286,2.963012204,3.024240243,2,2,NO,YES,YES,0,Oil,Central,3,5,2008,392675
1814,4,1,1946,Suburban,1.676263207,7.324026312,4.319421788,1,1,YES,NO,YES,0,Oil,Window,3,3,2013,392757
4152,2,2,1978,Suburban,4.687198904,1.039353878,4.504942189,1,0,NO,NO,YES,1,Electric,Central,3,2,2016,392792
1138,3,1,1903,Urban,1.049566737,6.258091845,2.272815117,1,0,NO,YES,YES,0,Gas,Wall,3,1,2004,392875
4281,3,1,1931,Suburban,3.072777684,5.249586208,3.381717851,1,1,YES,NO,YES,0,Gas,Wall,3,5,1996,393169
1317,3,1,1939,Rural,0.841911175,8.079563396,2.57506421,1,0,NO,YES,YES,1,Oil,Window,3,4,2013,393312
4067,2,2,1993,Urban,2.575066223,8.288865669,4.518322825,2,2,YES,YES,YES,0,Oil,Wall,3,1,2000,393470
2433,4,2,1960,Rural,3.967524208,3.231294252,3.381724745,2,2,YES,NO,YES,0,Electric,Central,3,3,1998,393818
2112,3,2,1977,Suburban,3.86932774,1.396219396,2.419224866,2,2,YES,YES,YES,0,Gas,Wall,3,2,2006,393875
4762,2,2,1927,Suburban,3.381095157,6.904101744,4.929091401,2,0,NO,NO,NO,0,Gas,Wall,3,4,1998,393921
2856,3,2,1910,Suburban,4.832275175,2.959218703,2.931783708,2,2,NO,YES,NO,1,Oil,Wall,3,1,2014,393947
1510,4,1,1943,Suburban,0.871120758,8.055063591,3.872759456,1,1,YES,NO,NO,0,Oil,Wall,3,3,2021,394021
2901,2,2,1976,Suburban,1.459391001,7.193115,2.307465116,1,1,YES,YES,NO,1,Electric,Wall,3,6,2013,394062
1474,4,2,1928,Rural,4.37473336,0.155749996,2.759699195,1,0,YES,YES,YES,0,Gas,Central,3,7,2018,394095
3960,2,1,1962,Rural,1.175008007,4.60765226,2.857719503,2,1,YES,YES,NO,1,Gas,Wall,3,9,2000,394181
3953,2,2,1907,Suburban,1.967619722,3.045177433,1.658938581,2,2,NO,NO,NO,1,Oil,Wall,3,9,2014,394383
2409,4,2,1963,Urban,2.633946271,1.434379271,1.491985627,1,0,NO,NO,NO,0,Oil,Wall,3,3,2000,394475
